596,username2938,2019-03-15,username2938,2019-03-16
597,username2940,2019-03-15,username2941,2019-03-18
597,username2942,2019-03-18,username2943,2019-03-19
597,username2944,2019-03-19,username2945,2019-03-23
597,username2946,2019-03-23,username2940,2019-03-24
598,username2948,2019-03-15,username2949,2019-03-18
598,username2950,2019-03-18,username2948,2019-03-22
599,username2952,2019-03-15,username2953,2019-03-18
599,username2954,2019-03-18,username2955,2019-03-20
599,username2956,2019-03-20,username2957,2019-03-22
599,username2958,2019-03-22,username2952,2019-03-26
601,username2960,2019-03-15,username2961,2019-03-18
601,username2962,2019-03-18,username2960,2019-03-20
603,username2964,2019-03-15,,2019-03-18
604,username2966,2019-03-15,username2967,username2967,2019-03-18
605,username2968,2019-03-15,username2969,2019-03-19
605,username2970,2019-03-19,username2968,2019-03-23
607,username2972,2019-03-15,,2019-03-17
608,username2974,2019-03-15,username2975,2019-03-17
608,username2976,2019-03-17,username2977,2019-03-19
608,username2978,2019-03-19,,2019-03-22
609,username2980,2019-03-15,username2981,2019-03-18
609,username2982,2019-03-18,username2983,2019-03-20
609,username2984,2019-03-20,username2985,2019-03-23
609,username2986,2019-03-23,username2980,2019-03-24
610,username2988,2019-03-15,username2989,2019-03-19
610,username2990,2019-03-19,username2988,2019-03-21
612,username2992,2019-03-15,username2992,2019-03-18
613,username2994,2019-03-15,username2995,2019-03-17
613,username2996,2019-03-17,username2997,2019-03-20
613,username2998,2019-03-20,username2999,2019-03-23
613,username3000,2019-03-23,username2994,2019-03-24
614,username3002,2019-03-15,username3003,2019-03-16
614,username3004,2019-03-16,username3005,2019-03-20
614,username3006,2019-03-20,username3007,2019-03-22
614,username3008,2019-03-22,username3002,2019-03-25
618,username3010,2019-03-15,username3010,2019-03-19
619,username3012,2019-03-15,username3012,2019-03-17
621,username3014,2019-03-15,username3015,2019-03-18
621,username3016,2019-03-18,,2019-03-21
622,username3018,2019-03-15,username3019,2019-03-16
622,username3020,2019-03-16,username3021,2019-03-18
622,username3022,2019-03-18,username3018,2019-03-22
623,username3024,2019-03-15,username3025,2019-03-17
623,username3026,2019-03-17,username3027,username3027,2019-03-19
625,username3028,2019-03-15,username3029,2019-03-17
625,username3030,2019-03-17,username3031,2019-03-19
625,username3032,2019-03-19,username3033,2019-03-20
625,username3034,2019-03-20,username3028,2019-03-23
626,username3036,2019-03-15,username3037,2019-03-16
626,username3038,2019-03-16,username3039,2019-03-20
626,username3040,2019-03-20,username3036,2019-03-21
628,username3042,2019-03-15,username3043,2019-03-19
628,username3044,2019-03-19,username3045,2019-03-20
628,username3046,2019-03-20,username3042,2019-03-21
629,username3048,2019-03-15,username3048,2019-03-16
630,username3050,2019-03-15,username3051,2019-03-17
630,username3052,2019-03-17,,2019-03-18
632,username3054,2019-03-15,username3055,2019-03-19
632,username3056,2019-03-19,username3054,2019-03-23
633,username3058,2019-03-15,username3059,2019-03-16
633,username3060,2019-03-16,username3061,2019-03-17
633,username3062,2019-03-17,username3063,2019-03-19
633,username3064,2019-03-19,username3058,2019-03-21
634,username3066,2019-03-15,username3067,2019-03-19
634,username3068,2019-03-19,username3066,2019-03-23
636,username3070,2019-03-15,username3071,2019-03-17
636,username3072,2019-03-17,username3070,2019-03-18
637,username3074,2019-03-15,username3075,2019-03-19
637,username3076,2019-03-19,username3077,2019-03-21
637,username3078,2019-03-21,username3074,2019-03-25
638,username3080,2019-03-15,username3081,2019-03-16
638,username3082,2019-03-16,username3083,2019-03-19
638,username3084,2019-03-19,username3085,2019-03-20
638,username3086,2019-03-20,username3080,2019-03-21
639,username3088,2019-03-15,username3089,2019-03-16
639,username3090,2019-03-16,username3088,2019-03-17
640,username3092,2019-03-15,username3092,2019-03-17
643,username3094,2019-03-15,username3095,2019-03-16
643,username3096,2019-03-16,username3094,2019-03-19
644,username3098,2019-03-15,username3099,2019-03-18
644,username3100,2019-03-18,username3101,2019-03-19
644,username3102,2019-03-19,username3098,2019-03-22
645,username3104,2019-03-15,username3105,2019-03-16
645,username3106,2019-03-16,username3107,2019-03-17
645,username3108,2019-03-17,username3104,2019-03-18
647,username3110,2019-03-15,username3111,2019-03-17
647,username3112,2019-03-17,username3113,2019-03-20
647,username3114,2019-03-20,username3115,2019-03-23
647,username3116,2019-03-23,username3110,2019-03-24
648,username3118,2019-03-15,username3119,username3119,2019-03-18
650,username3120,2019-03-15,username3121,username3121,2019-03-18
651,username3122,2019-03-15,username3123,2019-03-17
651,username3124,2019-03-17,username3125,username3125,2019-03-18
652,username3126,2019-03-15,username3127,2019-03-19
652,username3128,2019-03-19,username3126,2019-03-23
653,username3130,2019-03-15,username3131,2019-03-19
653,username3132,2019-03-19,username3130,2019-03-23
654,username3134,2019-03-15,username3135,2019-03-18
654,username3136,2019-03-18,username3134,2019-03-19
655,username3138,2019-03-15,username3139,2019-03-17
655,username3140,2019-03-17,username3141,2019-03-19
655,username3142,2019-03-19,username3138,2019-03-22
656,username3144,2019-03-15,username3145,2019-03-19
656,username3146,2019-03-19,username3147,2019-03-22
656,username3148,2019-03-22,username3149,username3149,2019-03-26
657,username3150,2019-03-15,username3151,2019-03-17
657,username3152,2019-03-17,username3153,2019-03-19
657,username3154,2019-03-19,username3155,2019-03-22
657,username3156,2019-03-22,username3157,username3157,2019-03-26
658,username3158,2019-03-15,username3159,2019-03-17
658,username3160,2019-03-17,username3161,2019-03-19
658,username3162,2019-03-19,username3158,2019-03-21
659,username3164,2019-03-15,username3165,2019-03-17
659,username3166,2019-03-17,username3167,2019-03-21
659,username3168,2019-03-21,username3164,2019-03-25
660,username3170,2019-03-15,username3171,username3171,2019-03-19
661,username3172,2019-03-15,username3173,2019-03-16
661,username3174,2019-03-16,username3175,2019-03-20
661,username3176,2019-03-20,,2019-03-21
663,username3178,2019-03-15,username3179,2019-03-16
663,username3180,2019-03-16,username3181,2019-03-20
663,username3182,2019-03-20,username3183,2019-03-24
663,username3184,2019-03-24,username3185,username3185,2019-03-28
664,username3186,2019-03-15,username3187,2019-03-19
664,username3188,2019-03-19,username3189,2019-03-22
664,username3190,2019-03-22,username3186,2019-03-25
665,username3192,2019-03-15,username3192,2019-03-19
667,username3194,2019-03-15,username3194,2019-03-18
668,username3196,2019-03-15,username3197,2019-03-16
668,username3198,2019-03-16,username3199,2019-03-19
668,username3200,2019-03-19,,2019-03-20
669,username3202,2019-03-15,username3203,2019-03-18
669,username3204,2019-03-18,username3205,username3205,2019-03-22
670,username3206,2019-03-15,username3207,2019-03-17
670,username3208,2019-03-17,username3209,2019-03-20
670,username3210,2019-03-20,username3211,2019-03-22
670,username3212,2019-03-22,username3206,2019-03-24
671,username3214,2019-03-15,username3215,2019-03-19
671,username3216,2019-03-19,username3217,2019-03-20
671,username3218,2019-03-20,username3219,2019-03-24
671,username3220,2019-03-24,username3221,username3221,2019-03-28
672,username3222,2019-03-15,username3223,2019-03-17
672,username3224,2019-03-17,username3225,2019-03-18
672,username3226,2019-03-18,username3222,2019-03-20
673,username3228,2019-03-15,username3229,2019-03-18
673,username3230,2019-03-18,username3231,2019-03-19
673,username3232,2019-03-19,username3233,2019-03-23
673,username3234,2019-03-23,username3228,2019-03-26
674,username3236,2019-03-15,username3237,2019-03-16
674,username3238,2019-03-16,username3236,2019-03-17
675,username3240,2019-03-15,username3241,2019-03-17
675,username3242,2019-03-17,username3243,2019-03-20
675,username3244,2019-03-20,username3240,2019-03-23
676,username3246,2019-03-15,username3247,2019-03-19
676,username3248,2019-03-19,username3249,2019-03-22
676,username3250,2019-03-22,username3246,2019-03-23
678,username3252,2019-03-15,username3253,2019-03-18
678,username3254,2019-03-18,username3255,2019-03-20
678,username3256,2019-03-20,username3257,2019-03-23
678,username3258,2019-03-23,username3259,username3259,2019-03-26
680,username3260,2019-03-15,username3261,2019-03-19
680,username3262,2019-03-19,username3260,2019-03-22
682,username3264,2019-03-15,username3265,2019-03-19
682,username3266,2019-03-19,username3264,2019-03-23
683,username3268,2019-03-15,username3269,2019-03-18
683,username3270,2019-03-18,username3268,2019-03-19
684,username3272,2019-03-15,,2019-03-19
685,username3274,2019-03-15,username3275,2019-03-17
685,username3276,2019-03-17,username3277,2019-03-20
685,username3278,2019-03-20,username3274,2019-03-24
686,username3280,2019-03-15,username3281,2019-03-18
686,username3282,2019-03-18,username3283,2019-03-19
686,username3284,2019-03-19,username3285,2019-03-21
686,username3286,2019-03-21,username3287,username3287,2019-03-25
689,username3288,2019-03-15,username3289,2019-03-16
689,username3290,2019-03-16,username3291,2019-03-17
689,username3292,2019-03-17,username3288,2019-03-20
690,username3294,2019-03-15,username3295,2019-03-19
690,username3296,2019-03-19,username3294,2019-03-23
691,username3298,2019-03-15,username3299,2019-03-17
691,username3300,2019-03-17,username3298,2019-03-20
692,username3302,2019-03-15,username3303,2019-03-17
692,username3304,2019-03-17,username3305,2019-03-20
692,username3306,2019-03-20,username3307,username3307,2019-03-22
693,username3308,2019-03-15,username3309,2019-03-17
693,username3310,2019-03-17,username3311,2019-03-19
693,username3312,2019-03-19,,2019-03-22
694,username3314,2019-03-15,username3315,2019-03-17
694,username3316,2019-03-17,username3317,2019-03-18
694,username3318,2019-03-18,username3319,2019-03-19
694,username3320,2019-03-19,username3321,username3321,2019-03-22
695,username3322,2019-03-15,username3322,2019-03-18
696,username3324,2019-03-15,username3325,username3325,2019-03-16
697,username3326,2019-03-15,username3327,2019-03-19
697,username3328,2019-03-19,,2019-03-22
698,username3330,2019-03-15,username3331,username3331,2019-03-16
699,username3332,2019-03-15,username3333,2019-03-18
699,username3334,2019-03-18,username3332,2019-03-20
700,username3336,2019-03-15,username3337,2019-03-19
700,username3338,2019-03-19,username3339,2019-03-20
700,username3340,2019-03-20,username3341,2019-03-24
700,username3342,2019-03-24,username3336,2019-03-27
701,username3344,2019-03-15,username3345,2019-03-16
701,username3346,2019-03-16,username3347,2019-03-18
701,username3348,2019-03-18,username3349,username3349,2019-03-19
702,username3350,2019-03-15,username3350,2019-03-19
703,username3352,2019-03-15,username3353,2019-03-18
703,username3354,2019-03-18,username3355,2019-03-19
703,username3356,2019-03-19,username3357,2019-03-22
703,username3358,2019-03-22,username3359,username3359,2019-03-23
705,username3360,2019-03-15,username3361,2019-03-17
705,username3362,2019-03-17,username3363,2019-03-21
705,username3364,2019-03-21,username3365,username3365,2019-03-24
706,username3366,2019-03-15,username3367,2019-03-17
706,username3368,2019-03-17,username3366,2019-03-19
707,username3370,2019-03-15,username3371,2019-03-17
707,username3372,2019-03-17,username3373,2019-03-20
707,username3374,2019-03-20,username3370,2019-03-21
708,username3376,2019-03-15,username3377,2019-03-18
708,username3378,2019-03-18,username3379,2019-03-19
708,username3380,2019-03-19,username3376,2019-03-20
709,username3382,2019-03-15,username3382,2019-03-19
710,username3384,2019-03-15,username3385,2019-03-18
710,username3386,2019-03-18,username3387,2019-03-22
710,username3388,2019-03-22,username3389,2019-03-23
710,username3390,2019-03-23,username3384,2019-03-27
711,username3392,2019-03-15,username3393,2019-03-19
711,username3394,2019-03-19,username3395,2019-03-21
711,username3396,2019-03-21,username3392,2019-03-23
712,username3398,2019-03-15,username3399,2019-03-18
712,username3400,2019-03-18,username3401,2019-03-20
712,username3402,2019-03-20,username3403,2019-03-22
712,username3404,2019-03-22,username3398,2019-03-25
713,username3406,2019-03-15,username3407,username3407,2019-03-17
714,username3408,2019-03-15,username3409,2019-03-19
714,username3410,2019-03-19,username3408,2019-03-23
715,username3412,2019-03-15,username3413,2019-03-16
715,username3414,2019-03-16,username3412,2019-03-17
716,username3416,2019-03-15,username3417,2019-03-19
716,username3418,2019-03-19,username3419,2019-03-22
716,username3420,2019-03-22,username3421,2019-03-26
716,username3422,2019-03-26,username3416,2019-03-28
717,username3424,2019-03-15,username3425,2019-03-17
717,username3426,2019-03-17,username3427,2019-03-21
717,username3428,2019-03-21,username3429,2019-03-22
717,username3430,2019-03-22,username3424,2019-03-23
718,username3432,2019-03-15,username3433,2019-03-18
718,username3434,2019-03-18,username3432,2019-03-22
720,username3436,2019-03-15,username3437,2019-03-19
720,username3438,2019-03-19,username3439,2019-03-20
720,username3440,2019-03-20,username3436,2019-03-21
721,username3442,2019-03-15,username3443,2019-03-16
721,username3444,2019-03-16,username3445,2019-03-19
721,username3446,2019-03-19,username3442,2019-03-22
722,username3448,2019-03-15,username3449,2019-03-19
722,username3450,2019-03-19,username3451,2019-03-23
722,username3452,2019-03-23,username3453,2019-03-27
722,username3454,2019-03-27,username3448,2019-03-30
723,username3456,2019-03-15,username3457,2019-03-18
723,username3458,2019-03-18,username3459,2019-03-22
723,username3460,2019-03-22,username3461,2019-03-26
723,username3462,2019-03-26,username3456,2019-03-28
724,username3464,2019-03-15,username3465,2019-03-17
724,username3466,2019-03-17,username3467,2019-03-20
724,username3468,2019-03-20,username3469,username3469,2019-03-23
725,username3470,2019-03-15,username3471,2019-03-18
725,username3472,2019-03-18,username3473,2019-03-22
725,username3474,2019-03-22,username3475,2019-03-23
725,username3476,2019-03-23,username3470,2019-03-25
726,username3478,2019-03-15,username3479,2019-03-19
726,username3480,2019-03-19,username3481,2019-03-20
726,username3482,2019-03-20,username3478,2019-03-24
727,username3484,2019-03-15,username3485,2019-03-18
727,username3486,2019-03-18,username3487,2019-03-22
727,username3488,2019-03-22,username3489,2019-03-26
727,username3490,2019-03-26,username3484,2019-03-30
728,username3492,2019-03-15,username3493,2019-03-17
728,username3494,2019-03-17,username3492,2019-03-19
729,username3496,2019-03-15,username3497,2019-03-16
729,username3498,2019-03-16,username3496,2019-03-17
731,username3500,2019-03-15,username3501,2019-03-19
731,username3502,2019-03-19,username3503,2019-03-21
731,username3504,2019-03-21,username3505,2019-03-22
731,username3506,2019-03-22,username3500,2019-03-23
732,username3508,2019-03-15,username3509,2019-03-18
732,username3510,2019-03-18,username3511,2019-03-19
732,username3512,2019-03-19,username3513,2019-03-20
732,username3514,2019-03-20,username3508,2019-03-24
734,username3516,2019-03-15,username3517,2019-03-19
734,username3518,2019-03-19,username3519,2019-03-23
734,username3520,2019-03-23,username3516,2019-03-25
736,username3522,2019-03-15,username3523,2019-03-17
736,username3524,2019-03-17,username3525,2019-03-18
736,username3526,2019-03-18,username3527,2019-03-20
736,username3528,2019-03-20,,2019-03-24
737,username3530,2019-03-15,username3531,2019-03-17
737,username3532,2019-03-17,username3530,2019-03-20
738,username3534,2019-03-15,username3534,2019-03-18
739,username3536,2019-03-15,username3537,2019-03-16
739,username3538,2019-03-16,username3539,2019-03-17
739,username3540,2019-03-17,username3536,2019-03-20
741,username3542,2019-03-15,username3543,2019-03-16
741,username3544,2019-03-16,username3542,2019-03-17
742,username3546,2019-03-15,username3547,2019-03-19
742,username3548,2019-03-19,username3549,username3549,2019-03-21
743,username3550,2019-03-15,username3551,2019-03-18
743,username3552,2019-03-18,username3550,2019-03-19
744,username3554,2019-03-15,username3555,2019-03-16
744,username3556,2019-03-16,username3557,2019-03-18
744,username3558,2019-03-18,username3554,2019-03-21
745,username3560,2019-03-15,username3561,2019-03-19
745,username3562,2019-03-19,username3563,2019-03-22
745,username3564,2019-03-22,username3560,2019-03-26
746,username3566,2019-03-15,username3567,2019-03-17
746,username3568,2019-03-17,username3569,2019-03-21
746,username3570,2019-03-21,username3566,2019-03-23
747,username3572,2019-03-15,username3572,2019-03-16
748,username3574,2019-03-15,username3575,2019-03-18
748,username3576,2019-03-18,username3574,2019-03-21
749,username3578,2019-03-15,username3579,2019-03-17
749,username3580,2019-03-17,username3581,2019-03-19
749,username3582,2019-03-19,username3583,2019-03-23
749,username3584,2019-03-23,username3578,2019-03-26
750,username3586,2019-03-15,username3587,2019-03-19
750,username3588,2019-03-19,username3589,2019-03-22
750,username3590,2019-03-22,username3586,2019-03-26
751,username3592,2019-03-15,username3592,2019-03-18
752,username3594,2019-03-15,username3595,2019-03-17
752,username3596,2019-03-17,username3597,2019-03-18
752,username3598,2019-03-18,username3594,2019-03-20
753,username3600,2019-03-15,username3601,2019-03-19
753,username3602,2019-03-19,username3603,2019-03-20
753,username3604,2019-03-20,username3605,2019-03-24
753,username3606,2019-03-24,username3600,2019-03-25
754,username3608,2019-03-15,username3608,2019-03-18
755,username3610,2019-03-15,username3610,2019-03-18
759,username3612,2019-03-15,username3613,2019-03-18
759,username3614,2019-03-18,username3615,2019-03-19
759,username3616,2019-03-19,username3617,2019-03-22
759,username3618,2019-03-22,username3612,2019-03-23
760,username3620,2019-03-15,username3621,2019-03-17
760,username3622,2019-03-17,username3623,2019-03-20
760,username3624,2019-03-20,username3625,username3625,2019-03-22
761,username3626,2019-03-15,username3627,2019-03-18
761,username3628,2019-03-18,username3629,username3629,2019-03-19
762,username3630,2019-03-15,username3631,2019-03-19
762,username3632,2019-03-19,username3633,2019-03-23
762,username3634,2019-03-23,username3635,2019-03-26
762,username3636,2019-03-26,username3630,2019-03-27
763,username3638,2019-03-15,username3638,2019-03-16
764,username3640,2019-03-15,username3640,2019-03-18
766,username3642,2019-03-15,username3642,2019-03-18
767,username3644,2019-03-15,username3645,2019-03-18
767,username3646,2019-03-18,username3647,2019-03-21
767,username3648,2019-03-21,username3649,username3649,2019-03-23
769,username3650,2019-03-15,username3651,username3651,2019-03-16
770,username3652,2019-03-15,username3652,2019-03-17
772,username3654,2019-03-15,username3655,2019-03-17
772,username3656,2019-03-17,username3657,2019-03-19
772,username3658,2019-03-19,username3659,2019-03-22
772,username3660,2019-03-22,username3654,2019-03-26
773,username3662,2019-03-15,username3663,2019-03-16
773,username3664,2019-03-16,username3665,2019-03-18
773,username3666,2019-03-18,username3667,2019-03-20
773,username3668,2019-03-20,username3662,2019-03-22
774,username3670,2019-03-15,username3670,2019-03-18
775,username3672,2019-03-15,username3673,2019-03-16
775,username3674,2019-03-16,username3675,2019-03-18
775,username3676,2019-03-18,username3672,2019-03-19
779,username3678,2019-03-15,username3679,2019-03-19
779,username3680,2019-03-19,,2019-03-23
780,username3682,2019-03-15,username3682,2019-03-17
781,username3684,2019-03-15,username3684,2019-03-18
782,username3686,2019-03-15,username3687,2019-03-18
782,username3688,2019-03-18,username3689,2019-03-19
782,username3690,2019-03-19,username3691,2019-03-22
782,username3692,2019-03-22,username3686,2019-03-24
785,username3694,2019-03-15,username3695,username3695,2019-03-16
786,username3696,2019-03-15,username3697,2019-03-18
786,username3698,2019-03-18,username3699,2019-03-22
786,username3700,2019-03-22,username3696,2019-03-24
788,username3702,2019-03-15,username3703,2019-03-16
788,username3704,2019-03-16,username3702,2019-03-17
789,username3706,2019-03-15,username3707,2019-03-18
789,username3708,2019-03-18,username3709,username3709,2019-03-19
790,username3710,2019-03-15,username3710,2019-03-16
791,username3712,2019-03-15,username3713,2019-03-19
791,username3714,2019-03-19,username3715,2019-03-21
791,username3716,2019-03-21,username3717,username3717,2019-03-22
792,username3718,2019-03-15,username3719,2019-03-18
792,username3720,2019-03-18,username3718,2019-03-21
793,username3722,2019-03-15,username3722,2019-03-17
794,username3724,2019-03-15,username3724,2019-03-18
795,username3726,2019-03-15,username3727,2019-03-17
795,username3728,2019-03-17,username3729,2019-03-18
795,username3730,2019-03-18,username3731,2019-03-19
795,username3732,2019-03-19,username3726,2019-03-20
796,username3734,2019-03-15,username3735,2019-03-19
796,username3736,2019-03-19,,2019-03-21
798,username3738,2019-03-15,username3738,2019-03-18
799,username3740,2019-03-15,username3741,2019-03-17
799,username3742,2019-03-17,username3743,2019-03-21
799,username3744,2019-03-21,username3740,2019-03-22
801,username3746,2019-03-15,username3747,2019-03-18
801,username3748,2019-03-18,username3749,2019-03-19
801,username3750,2019-03-19,username3751,username3751,2019-03-21
802,username3752,2019-03-15,username3753,2019-03-19
802,username3754,2019-03-19,username3755,2019-03-23
802,username3756,2019-03-23,username3757,2019-03-24
802,username3758,2019-03-24,username3752,2019-03-27
803,username3760,2019-03-15,username3761,2019-03-19
803,username3762,2019-03-19,username3763,2019-03-23
803,username3764,2019-03-23,username3760,2019-03-24
804,username3766,2019-03-15,username3767,2019-03-16
804,username3768,2019-03-16,username3769,2019-03-18
804,username3770,2019-03-18,username3766,2019-03-21
805,username3772,2019-03-15,username3773,2019-03-18
805,username3774,2019-03-18,username3775,2019-03-22
805,username3776,2019-03-22,username3777,2019-03-24
805,username3778,2019-03-24,username3779,username3779,2019-03-25
806,username3780,2019-03-15,username3781,2019-03-19
806,username3782,2019-03-19,username3783,username3783,2019-03-23
807,username3784,2019-03-15,username3785,2019-03-18
807,username3786,2019-03-18,username3784,2019-03-20
808,username3788,2019-03-15,username3789,2019-03-18
808,username3790,2019-03-18,username3791,2019-03-19
808,username3792,2019-03-19,username3788,2019-03-20
809,username3794,2019-03-15,username3794,2019-03-19
810,username3796,2019-03-15,username3797,2019-03-19
810,username3798,2019-03-19,username3799,2019-03-20
810,username3800,2019-03-20,username3801,2019-03-22
810,username3802,2019-03-22,username3796,2019-03-25
812,username3804,2019-03-15,username3805,username3805,2019-03-18
813,username3806,2019-03-15,username3806,2019-03-16
814,username3808,2019-03-15,username3809,2019-03-17
814,username3810,2019-03-17,username3811,username3811,2019-03-21
815,username3812,2019-03-15,username3813,2019-03-18
815,username3814,2019-03-18,username3815,2019-03-22
815,username3816,2019-03-22,username3817,2019-03-23
815,username3818,2019-03-23,username3812,2019-03-24
816,username3820,2019-03-15,username3821,2019-03-19
816,username3822,2019-03-19,username3823,2019-03-21
816,username3824,2019-03-21,username3825,2019-03-22
816,username3826,2019-03-22,username3820,2019-03-25
817,username3828,2019-03-15,username3828,2019-03-16
819,username3830,2019-03-15,username3831,2019-03-16
819,username3832,2019-03-16,username3833,2019-03-18
819,username3834,2019-03-18,username3830,2019-03-22
820,username3836,2019-03-15,username3837,2019-03-17
820,username3838,2019-03-17,username3839,2019-03-20
820,username3840,2019-03-20,username3836,2019-03-21
821,username3842,2019-03-15,username3843,2019-03-16
821,username3844,2019-03-16,username3845,2019-03-19
821,username3846,2019-03-19,username3847,2019-03-21
821,username3848,2019-03-21,username3842,2019-03-24
822,username3850,2019-03-15,username3851,2019-03-16
822,username3852,2019-03-16,username3853,2019-03-20
822,username3854,2019-03-20,username3855,2019-03-24
822,username3856,2019-03-24,username3850,2019-03-26
824,username3858,2019-03-15,username3859,2019-03-18
824,username3860,2019-03-18,username3861,2019-03-22
824,username3862,2019-03-22,username3858,2019-03-26
825,username3864,2019-03-15,username3864,2019-03-16
827,username3866,2019-03-15,username3866,2019-03-19
828,username3868,2019-03-15,username3868,2019-03-19
829,username3870,2019-03-15,username3871,2019-03-17
829,username3872,2019-03-17,username3870,2019-03-18
830,username3874,2019-03-15,username3875,2019-03-16
830,username3876,2019-03-16,username3877,2019-03-17
830,username3878,2019-03-17,username3874,2019-03-20
831,username3880,2019-03-15,username3881,2019-03-18
831,username3882,2019-03-18,username3880,2019-03-21
832,username3884,2019-03-15,username3885,2019-03-19
832,username3886,2019-03-19,username3887,2019-03-20
832,username3888,2019-03-20,username3889,2019-03-21
832,username3890,2019-03-21,username3884,2019-03-25
833,username3892,2019-03-15,username3893,2019-03-16
833,username3894,2019-03-16,username3895,username3895,2019-03-18
836,username3896,2019-03-15,username3897,2019-03-17
836,username3898,2019-03-17,username3899,2019-03-18
836,username3900,2019-03-18,username3901,2019-03-21
836,username3902,2019-03-21,username3896,2019-03-25
837,username3904,2019-03-15,username3905,2019-03-19
837,username3906,2019-03-19,username3907,2019-03-20
837,username3908,2019-03-20,,2019-03-22
839,username3910,2019-03-15,username3910,2019-03-19
840,username3912,2019-03-15,username3913,2019-03-17
840,username3914,2019-03-17,,2019-03-20
841,username3916,2019-03-15,username3917,2019-03-19
841,username3918,2019-03-19,username3919,2019-03-23
841,username3920,2019-03-23,username3921,2019-03-24
841,username3922,2019-03-24,username3923,username3923,2019-03-28
842,username3924,2019-03-15,username3924,2019-03-17
843,username3926,2019-03-15,username3926,2019-03-18
846,username3928,2019-03-15,username3929,2019-03-19
846,username3930,2019-03-19,username3931,2019-03-22
846,username3932,2019-03-22,username3933,2019-03-25
846,username3934,2019-03-25,username3935,username3935,2019-03-28
848,username3936,2019-03-15,username3937,2019-03-19
848,username3938,2019-03-19,username3939,2019-03-21
848,username3940,2019-03-21,username3936,2019-03-23
849,username3942,2019-03-15,username3943,2019-03-16
849,username3944,2019-03-16,username3945,2019-03-19
849,username3946,2019-03-19,username3942,2019-03-21
850,username3948,2019-03-15,username3949,2019-03-16
850,username3950,2019-03-16,username3951,2019-03-20
850,username3952,2019-03-20,username3948,2019-03-22
851,username3954,2019-03-15,username3955,2019-03-16
851,username3956,2019-03-16,,2019-03-20
854,username3958,2019-03-15,username3959,2019-03-19
854,username3960,2019-03-19,username3961,2019-03-22
854,username3962,2019-03-22,username3963,2019-03-24
854,username3964,2019-03-24,username3958,2019-03-27
855,username3966,2019-03-15,username3967,2019-03-16
855,username3968,2019-03-16,username3966,2019-03-17
856,username3970,2019-03-15,username3971,2019-03-17
856,username3972,2019-03-17,username3973,2019-03-18
856,username3974,2019-03-18,username3970,2019-03-22
857,username3976,2019-03-15,username3977,2019-03-16
857,username3978,2019-03-16,username3979,2019-03-17
857,username3980,2019-03-17,username3976,2019-03-18
860,username3982,2019-03-15,username3983,2019-03-19
860,username3984,2019-03-19,username3982,2019-03-23
861,username3986,2019-03-15,username3987,2019-03-16
861,username3988,2019-03-16,username3989,username3989,2019-03-17
862,username3990,2019-03-15,username3991,2019-03-18
862,username3992,2019-03-18,username3993,2019-03-22
862,username3994,2019-03-22,username3995,username3995,2019-03-23
863,username3996,2019-03-15,username3997,2019-03-19
863,username3998,2019-03-19,username3999,2019-03-23
863,username4000,2019-03-23,username4001,2019-03-25
863,username4002,2019-03-25,username3996,2019-03-26
864,username4004,2019-03-15,username4005,2019-03-17
864,username4006,2019-03-17,username4007,2019-03-20
864,username4008,2019-03-20,username4009,2019-03-22
864,username4010,2019-03-22,username4004,2019-03-23
865,username4012,2019-03-15,username4013,2019-03-18
865,username4014,2019-03-18,username4015,2019-03-22
865,username4016,2019-03-22,username4017,2019-03-26
865,username4018,2019-03-26,,2019-03-28
866,username4020,2019-03-15,username4020,2019-03-16
867,username4022,2019-03-15,username4023,2019-03-18
867,username4024,2019-03-18,username4025,2019-03-20
867,username4026,2019-03-20,username4022,2019-03-23
868,username4028,2019-03-15,username4029,2019-03-18
868,username4030,2019-03-18,username4031,2019-03-19
868,username4032,2019-03-19,username4033,username4033,2019-03-23
869,username4034,2019-03-15,,2019-03-18
870,username4036,2019-03-15,username4036,2019-03-17
871,username4038,2019-03-15,username4039,2019-03-17
871,username4040,2019-03-17,username4041,2019-03-20
871,username4042,2019-03-20,username4038,2019-03-21
872,username4044,2019-03-15,username4045,2019-03-19
872,username4046,2019-03-19,username4047,2019-03-21
872,username4048,2019-03-21,username4049,2019-03-22
872,username4050,2019-03-22,username4051,username4051,2019-03-23
874,username4052,2019-03-15,username4053,2019-03-16
874,username4054,2019-03-16,username4055,2019-03-17
874,username4056,2019-03-17,username4057,2019-03-19
874,username4058,2019-03-19,username4052,2019-03-20
875,username4060,2019-03-15,username4061,2019-03-18
875,username4062,2019-03-18,username4063,username4063,2019-03-19
876,username4064,2019-03-15,username4065,username4065,2019-03-18
877,username4066,2019-03-15,username4067,2019-03-17
877,username4068,2019-03-17,username4069,2019-03-21
877,username4070,2019-03-21,username4066,2019-03-25
878,username4072,2019-03-15,username4072,2019-03-19
879,username4074,2019-03-15,username4074,2019-03-16
880,username4076,2019-03-15,username4077,2019-03-16
880,username4078,2019-03-16,username4079,2019-03-17
880,username4080,2019-03-17,username4081,2019-03-19
880,username4082,2019-03-19,username4083,username4083,2019-03-22
881,username4084,2019-03-15,username4084,2019-03-18
882,username4086,2019-03-15,username4087,2019-03-17
882,username4088,2019-03-17,username4089,2019-03-18
882,username4090,2019-03-18,username4086,2019-03-21
883,username4092,2019-03-15,username4093,2019-03-19
